Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,Date,Tonnage,is_train,Recolte,day,month,year,irrigation_daily_mean,irrigation_daily_std,irrigation_daily_median,irrigation_daily_quantile_25th,irrigation_daily_quantile_75th,irrigation_daily_min,irrigation_daily_max,irrigation_cumulee_1,irrigation_cumulee_2,irrigation_cumulee_3,irrigation_cumulee_4,irrigation_cumulee_5,irrigation_cumulee_6,irrigation_cumulee_7,irrigation_cumulee_8,irrigation_cumulee_9,irrigation_cumulee_10,irrigation_cumulee_11,irrigation_cumulee_12,N_cumulee_1,P_cumulee_1,K_cumulee_1,N_cumulee_2,P_cumulee_2,K_cumulee_2,N_cumulee_3,P_cumulee_3,K_cumulee_3,N_cumulee_4,P_cumulee_4,K_cumulee_4,N_cumulee_5,P_cumulee_5,K_cumulee_5,N_cumulee_6,P_cumulee_6,K_cumulee_6,N_cumulee_7,P_cumulee_7,K_cumulee_7,N_cumulee_8,P_cumulee_8,K_cumulee_8,N_cumulee_9,P_cumulee_9,K_cumulee_9,N_cumulee_10,P_cumulee_10,K_cumulee_10,N_cumulee_11,P_cumulee_11,K_cumulee_11,N_cumulee_12,P_cumulee_12,K_cumulee_12,Date Plantation,Date Arrachage,Porte Greffe,Sup Debut Camp,Sup Plantee,Sup Arrachee,Sup Fin Camp,Tree Age,Days to Arrachage
20/21,SOUSS,Ouled Teima,CLA,CLA15,11010,TR11010,2020-10-01,"2404,4354",True,0,1,10,2020,144.80869603960394,49.11495541519289,144.0,107.5638,159.0,48.0,273.0,53.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-06,2022-01-31,PG6,2.8538,0.0,0.0,2.8538,4013.0,487.0
20/21,SOUSS,Ouled Teima,CLA,CLA15,12010,TR12010,2020-10-01,"67554,1052",True,0,1,10,2020,176.05440967741936,77.35969831226609,184.5,93.0,247.5153,44.1212,369.0,44.1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-11-06,2022-01-31,PG6,2.3465,0.0,0.0,2.3465,3982.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA6,11020,TR11020,2020-10-01,1490,True,0,1,10,2020,120.80692678571428,82.88615925464954,71.8205,58.9652,175.0148,24.8964,332.5282,56.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-07,2065-09-30,PG7,3.301,0.0,0.0,3.301,1332.0,16435.0
20/21,SOUSS,Qrarma,CLA,CLA9,21100,TR21100,2020-10-01,"33573,224",True,0,1,10,2020,86.71033930348258,32.08474227186495,84.9179,75.5625,109.3858,12.9536,206.4964,77.5008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-08,2022-05-31,PG6,1.8643,0.0,0.0,1.8643,1820.0,607.0
20/21,SOUSS,Qrarma,CLA,CLA14,31110,TR31110,2020-10-01,24065,True,0,1,10,2020,130.14424150943398,61.05912874647059,140.4251,89.935225,174.74255,7.7383,307.6731,41.2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG7,1.6973,0.0,0.0,1.6973,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,31120,TR31120,2020-10-01,2093,True,0,1,10,2020,266.7798165137615,113.7297281731404,276.0,231.0,342.0,45.0,804.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2021-01-06,PG4,3.4723,0.0,3.4723,0.4,4256.0,97.0
20/21,SOUSS,Qrarma,CLA,CLA14,31120,TR31120,2020-10-01,2093,True,0,1,10,2020,266.7798165137615,113.7297281731404,276.0,231.0,342.0,45.0,804.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2050-09-30,PG6,0.4,2.7355,0.0,2.7355,4256.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,31130,TR31130,2020-10-01,"44820,152",True,0,1,10,2020,83.6826462264151,39.25513485666659,90.2902,57.8263,112.355575,4.9798,197.8269,26.5587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG6,1.2355,0.0,0.0,1.2355,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,41020,TR41020,2020-10-01,51215,True,0,1,10,2020,14.298,3.116292198843271,13.2798,12.5161,13.902225,11.4118,21.351,12.8842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2021-01-02,PG4,1.1547,0.0,1.1547,0.4,4172.0,93.0
20/21,SOUSS,Qrarma,CLA,CLA14,41050,TR41020,2020-10-01,"49344,464",True,0,1,10,2020,14.554509090909091,3.172211425715069,13.518,12.7407,14.151675,11.6165,21.7341,13.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2021-01-02,PG7,1.169,0.0,1.169,0.4,3917.0,93.0
20/21,SOUSS,Qrarma,CLA,CLA14,41070,TR41070,2020-10-01,"12562,064",True,0,1,10,2020,113.49794285714286,34.14425359150537,110.8483,94.6266,129.46032499999998,14.2757,182.0666,45.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2021-01-06,PG2,3.0682,0.0,3.0682,0.4,4172.0,97.0
20/21,SOUSS,Qrarma,CLA,CLA14,41070,TR41070,2020-10-01,"12562,064",True,0,1,10,2020,113.49794285714286,34.14425359150537,110.8483,94.6266,129.46032499999998,14.2757,182.0666,45.7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2022-01-31,PG6,0.4,2.9725,0.0,2.9725,4172.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA14,41080,TR41080,2020-10-01,42761,True,0,1,10,2020,51.94296513157895,21.369032035245446,54.35,36.4946,69.2477,5.7091,94.6856,11.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2050-09-30,PG6,1.0947,0.0,0.0,1.0947,4172.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,41090,TR41090,2020-10-01,2090,True,0,1,10,2020,59.30705104895107,18.07839970320923,59.0142,50.689,68.8674,7.6002,96.2263,18.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2050-09-30,PG6,1.4813,0.0,0.0,1.4813,4172.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,41100,TR41100,2020-10-01,12416,True,0,1,10,2020,74.67371333333331,36.878205172151205,72.4235,58.4959,79.96455,9.8054,230.0314,30.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2021-01-06,PG4,2.1672,0.0,2.1672,0.4,4172.0,97.0
20/21,SOUSS,Qrarma,CLA,CLA14,41100,TR41100,2020-10-01,12416,True,0,1,10,2020,74.67371333333331,36.878205172151205,72.4235,58.4959,79.96455,9.8054,230.0314,30.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-30,2050-09-30,PG6,1.4544,0.0,0.0,1.4544,4172.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,41110,TR41110,2020-10-01,"20919,5",True,0,1,10,2020,59.26082465753424,21.756158700486804,61.0249,43.2742,77.7523,6.4102,106.3144,13.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG7,1.1797,0.0,0.0,1.1797,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,51010,TR51040,2020-10-01,"7613,6",True,0,1,10,2020,33.68458958333333,10.668657521281403,36.9415,29.7663,38.3761,1.7933,46.6252,6.4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-06,2050-09-30,PG6,0.8048,0.0,0.0,0.8048,4255.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,51030,TR51050,2020-10-01,5585,True,0,1,10,2020,25.88774513888889,8.199361404554237,28.39,22.8771,29.4925,1.3782,35.832,4.9614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-28,2050-09-30,PG7,0.711,0.0,0.0,0.711,4052.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,51040,TR51040,2020-10-01,18143,True,0,1,10,2020,167.60206944444445,53.08427515462622,183.8018,148.111,190.9398,8.9224,231.9829,32.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-06,2050-09-30,PG6,2.4137,0.0,0.0,2.4137,4227.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA14,51050,TR51050,2020-10-01,"66395,9",True,0,1,10,2020,29.460800694444444,9.331051573838602,32.3084,26.0346,33.5631,1.5684,40.7776,5.6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG7,0.7542,0.0,0.0,0.7542,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21010,TR21010,2020-10-01,"9952,7",True,0,1,10,2020,82.54844782608696,29.448835602031878,81.0854,72.90875,106.06795,14.8306,134.9153,128.2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-03-28,2021-01-06,PG6,3.9912,0.0,3.9912,0.4,3840.0,97.0
20/21,SOUSS,Qrarma,CLA,CLA15,21010,TR21010,2020-10-01,"9952,7",True,0,1,10,2020,82.54844782608696,29.448835602031878,81.0854,72.90875,106.06795,14.8306,134.9153,128.2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-03-28,2050-09-30,PG7,0.4,1.195,0.0,1.195,3840.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21030,TR21030,2020-10-01,6221,True,0,1,10,2020,62.93225546218488,31.22439567238862,65.3344,42.999750000000006,87.78264999999999,5.9787,199.5209,23.3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-03,2050-09-30,PG6,1.0639,0.0,0.0,1.0639,4230.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21040,TR21040,2020-10-01,"5840,3",True,0,1,10,2020,161.06133333333335,75.75610620677783,170.5308,86.78755000000001,218.0274,24.3067,281.7466,84.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG7,2.1419,0.0,0.0,2.1419,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21050,TR21050,2020-10-01,3443,True,0,1,10,2020,48.32517886178862,24.996494487484192,51.3684,27.53025,68.0684,4.4222,156.8708,22.5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2022-01-31,PG6,0.9212,0.0,0.0,0.9212,3917.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,21060,TR21060,2020-10-01,3305,True,0,1,10,2020,37.42739838709677,19.11632809584852,39.5969,20.987175,52.415825,5.6353,121.4507,19.5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-02-07,2050-09-30,PG7,0.8041,0.0,0.0,0.8041,3889.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21080,TR21080,2020-10-01,5105,True,0,1,10,2020,54.90977872340426,30.07357978209399,60.8636,22.6951,78.0993,5.6738,145.1752,22.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2050-09-30,PG6,1.0308,0.0,0.0,1.0308,3917.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21090,TR21090,2020-10-01,"80611,7",True,0,1,10,2020,136.61443553719008,63.726753014113385,144.0288,85.2643,186.2441,13.0793,241.0921,51.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-07,2050-09-30,PG7,1.8523,0.0,0.0,1.8523,4195.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21110,TR21110,2020-10-01,21800,True,0,1,10,2020,65.10501666666667,29.610086451057526,67.6287,35.884925,86.7802,3.1354,113.712,22.5752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-10-07,2050-09-30,PG7,1.1035,0.0,0.0,1.1035,4012.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,21120,TR21120,2020-10-01,"15694,688",True,0,1,10,2020,31.319410169491523,10.085697004388948,29.9368,26.94855,40.179475,7.8648,50.2329,43.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-03-28,2021-01-06,PG6,1.4002,0.0,1.4002,0.4,3840.0,97.0
20/21,SOUSS,Qrarma,CLA,CLA15,21120,TR21120,2020-10-01,"15694,688",True,0,1,10,2020,31.319410169491523,10.085697004388948,29.9368,26.94855,40.179475,7.8648,50.2329,43.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-03-28,2050-09-30,PG7,0.6964,0.0,0.0,0.6964,3840.0,10956.0
20/21,SOUSS,Qrarma,CLA,CLA15,31020,TR31020,2020-10-01,12899,True,0,1,10,2020,46.0285509090909,19.268747393784007,49.4718,42.26305,58.2353,8.4892,81.4164,12.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-01-10,2022-01-31,PG6,0.846,0.0,0.0,0.846,3917.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,31030,TR31030,2020-10-01,"29113,88",True,0,1,10,2020,85.16491727272728,35.67709275205694,91.54845,78.2085,107.7656,15.669,150.6626,23.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-03,2022-01-31,PG6,1.2251,0.0,0.0,1.2251,4199.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,31040,TR31080,2020-10-01,"28844,57243",True,0,1,10,2020,13.3334,7.898042881923716,9.8797,9.2888,10.837,7.7407,30.9475,29.9337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-06-04,2020-11-30,PG6,1.4002,0.0,1.4002,0.4,3772.0,60.0
20/21,SOUSS,Qrarma,CLA,CLA15,31050,TR31030,2020-10-01,2687,True,0,1,10,2020,30.351751851851848,12.41534527420994,32.4368,28.65865,37.9658,5.519,53.0783,8.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2022-01-31,PG6,0.6906,0.0,0.0,0.6906,4258.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,31060,TR31060,2020-10-01,"3971,40608",True,0,1,10,2020,19.884090909090904,8.332142717042496,21.37565,18.260925,25.1622,3.6547,35.1783,5.3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-05-31,2022-01-31,PG7,0.5927,0.0,0.0,0.5927,3776.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,31070,TR31030,2020-10-01,341,True,0,1,10,2020,41.93044454545456,17.563753317419188,45.07245,38.50475,53.0568,7.7171,74.1764,11.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-03,2022-01-31,PG6,0.8064,0.0,0.0,0.8064,4138.0,487.0
20/21,SOUSS,Qrarma,CLA,CLA15,31080,TR31080,2020-10-01,"7594,568",True,0,1,10,2020,52.92732307692308,14.743640406186088,47.1951,44.7112,52.163,37.2593,79.4865,77.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-04,2020-11-30,PG6,2.7961,0.0,2.7961,0.4,3619.0,60.0
