Year,Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,yearly_sum_N,yearly_sum_P,yearly_sum_K
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,40183,TR40200,198.47667405,45.7407432,159.954486
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,40184,TR40200,198.47667405,45.7407432,159.954486
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,40185,TR40100,193.63564215,44.6247585,156.05312130000002
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50186,TR50100,261.2210919,54.0149388,189.2030595
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50187,TR50100,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50188,TR50100,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50189,TR50100,213.57650085,44.162841,154.6939647
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50191,TR50100,222.09956355,45.9251493,160.86734760000002
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50192,TR50100,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50193,TR50100,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50194,TR50100,213.57650085,44.162841,154.6939647
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50195,TR50100,135.43628085,28.0045632,98.09689829999999
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50196,TR50100,272.5169991,56.3511168,197.384949
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50197,TR50200,215.4256893,44.5453293,156.0339219
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50198,TR50200,213.57650085,44.162841,154.6939647
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,50199,TR50200,204.54120855,42.2954175,148.149819
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51101,TR50200,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51102,TR50200,128.4541563,26.5611873,93.0402219
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51103,TR50200,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51104,TR50200,68.59038525,14.1828843,49.680430199999996
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51105,TR50200,218.9167014,45.2675022,158.5621776
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51106,TR50200,199.9203873,41.339041200000004,144.80264640000001
2022.0,21/22,HAOUZ,Benguérir,AF,AF1,51107,TR50200,71.87600655,14.861631299999999,52.0600476
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21011,TR21011,221.7188948,-1.0,-1.0
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21021,TR21021,276.1173675,-1.0,-1.0
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21023,TR21023,15.7781349,-1.0,-1.0
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21024,TR21024,83.0672415,-1.0,-1.0
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21121,TR21121,84.05982045,-1.0,-1.0
2022.0,21/22,HAOUZ,Douar Ahl quadi,CLA,CLA11,21132,TR21132,36.82853955,-1.0,-1.0
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10001,TR21010,3864.5505119,688.3628448,3264.8768928
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10007,TR22141,2797.4515988,626.5008477,2354.860173
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10008,TR22220,1836.289163,500.7832515,1873.9328226
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10009,TR21040,2015.0205438,558.6445392,2080.0239018
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10010,TR30099,2249.8028904,548.4745155,2142.260298
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10011,TR30100,3503.0661600500002,708.6566847,3353.7317027999998
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10012,TR30101,3110.663199,631.3636152,2804.8653324
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10033,TR22142,81.21196979999999,18.009103200000002,60.9554508
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10034,TR31040,1048.5331596,231.8308782,882.8209524
2022.0,21/22,HAOUZ,Lalla Takerkoust,AF,AF1,10035,TR22031,285.09894945,72.2711103,335.3377374
2022.0,21/22,HAOUZ,Lalla Takerkoust,ORA,ORA5,10005,TR32010,1046.831484,269.7161238,973.1925659999999
2022.0,21/22,HAOUZ,Lalla Takerkoust,ORA,ORA5,10036,TR22034,246.5777631,56.2586286,211.7574324
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13051,TR13051,40.0212804,13.8545142,5.0354484
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13061 ,TR13061,42.77723355,14.869413,5.4042936
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13070,TR13070,37.18719075,13.0123791,4.7154978
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13080 ,TR13080,72.90850019999999,25.4832801,9.2061024
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13090,TR13090,41.8978551,14.3605938,5.1880326
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13100 ,TR13100,23.93294865,8.2605462,2.9841906
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13110 ,TR13110,31.2495453,10.7860254,3.8965614
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13120,TR13120,44.59914525,15.3857994,5.5504956
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,13170,TR13170,153.07682549999998,53.5541739,19.4372118
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,21090,TR21902,5.413539,2.668464,-1.0
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,21100,TR21902,5.4318282,2.6775036,-1.0
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23080,TR21705,85.29387165,33.4218567,81.5582142
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23090,TR21705,86.95517535,34.0878447,82.3254072
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23100,TR21705,88.776492,36.8850774,83.8788072
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23110,TR21705,88.60971465,36.0328368,82.0373472
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23120,TR21705,85.71502425,36.6846261,81.0074256
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23130,TR21807,87.44401425,36.5119572,82.48058520000001
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23140,TR21807,90.42289650000001,36.789417,83.6769552
2022.0,21/22,HAOUZ,Marrakech,AF,AF1,23150,TR23150,86.06090535,35.1026361,81.0967092
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA10,24101,TR21606,19.1230896,9.8823765,9.0154032
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,12010,TR11402,202.31537325,73.4605161,174.49374899999998
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,13010,TR11302,40.0938861,14.8128453,33.4665189
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,13130 ,TR11105,307.0119633,118.38321330000001,281.4580527
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20213,TR20213,73.4111355,34.9342617,59.9471868
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20214,TR20214,72.2351355,32.9865117,58.2986868
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20215,TR20215,71.1302133,31.156482,56.749821
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20217,TR20217,76.7531535,35.30991,62.0741304
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20218,TR20218,76.5583269,34.9872393,61.8010326
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20435,TR20435,68.25237165,31.1679045,55.0845504
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,20436,TR20436,50.053555949999996,23.366972999999998,40.6644186
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,23010 CLEMENTINE NULES,TR21202,188.60478030000002,69.42406319999999,181.2053805
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,23020,TR21202,91.04986665,33.4610457,87.8043609
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,23040,TR21202,89.98368465,33.2525481,86.9383035
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA14,25311,TR25311,14.72598915,6.6960906,11.8787376
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,11050,TR11602,43.33804065,16.7274573,39.2651466
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,11112 ,TR11602,163.01557215,63.467118,152.6865798
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,12090,TR11501,88.85914905,37.7908185,79.315803
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,12150,TR11501,102.1855671,38.9640915,88.7012076
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,13150,TR11501,108.53150235000001,41.5563018,93.8052168
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,22212,TR21001,1067.96880255,404.2787637,990.0257466
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,32080,TR31001,48.1696449,13.941272099999999,39.0782088
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,33010,TR31102,139.59737505,43.2845823,108.357573
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA15,33020,TR31102,331.96753635,97.8356088,257.6238588
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20107,TR20107,68.65564035,34.5293661,56.170527
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20108,TR20108,68.65291275,34.5248439,56.1667002
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20109,TR20109,73.2708003,36.8474805,59.944639200000005
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20210,TR20210,77.36969295,38.7052764,63.195117
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20211,TR20211,77.36969295,38.7052764,63.195117
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20212,TR20212,79.76129115,40.919720399999996,65.409561
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20319,TR20319,41.708601449999996,21.5118147,34.3809456
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20320,TR20320,80.84979435,40.306270500000004,65.9402838
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20321,TR20321,87.0503118,45.132402,71.9199774
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20324,TR20324,119.6886051,60.1620339,97.9284258
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20328,TR20328,103.32802545,51.7845447,84.410904
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20329,TR20329,1.8017331,0.7527705,1.234065
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20330,TR20330,2.0456553,0.8546832,1.401135
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20416,TR20416,65.10696375,29.5283535,52.444957800000005
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20422,TR20422,21.5563566,10.8349593,17.637213
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20423,TR20423,48.6971919,24.4775712,39.843687
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA16,20531,TR20531,96.5390148,43.8922128,77.8704468
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA17,25310,TR25310,0.9419391,0.3935415,0.645165
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA18,14031,TR14031,4.6240158,1.9450521,2.6929752
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA18,14032,TR14032,3.04177065,1.3976808,2.0444982
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA18,14070,TR14070,4.55334465,1.9602411000000002,3.4174056
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA18,20106,TR20106,57.615441000000004,29.2796421,47.2085268
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA8,15060 ,TR11003,0.8013384,-1.0,-1.0
2022.0,21/22,HAOUZ,Marrakech,CLA,CLA8,15070 ,TR11003,0.7231614,-1.0,-1.0
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,11221,TR11221,39.1194828,14.0363628,7.4730228
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,11223 ,TR11223,182.39526795,65.14126139999999,25.1935488
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,12030,TR12030,160.8341625,66.75022200000001,27.313374
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,12222 ,TR12222,112.38399509999999,41.0058672,15.186822
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,16001,TR16001,315.21603945,113.7498276,53.659717199999996
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23160,TR22005,37.70538705,17.7052398,23.1080064
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23170,TR22005,53.1367866,25.239033,33.05169
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23180,TR22005,110.9169876,49.9409595,66.0367218
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23191,TR22005,145.17400275,66.3545067,88.8267762
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23200,TR22005,92.63284245,41.689773599999995,56.3163816
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23210,TR22005,28.354695,12.897075300000001,17.2031706
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,23231,TR22005,100.57266615,47.4160425,63.2272788
2022.0,21/22,HAOUZ,Marrakech,MAD,MAD2,24300,TR22005,34.60080315,13.1234556,32.4823938
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,12020,TR11803,137.4194301,41.361396,126.0132126
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,12050,TR11901,262.44508515,87.8283213,234.8710704
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,12060,TR11803,216.7738677,75.5173725,201.9490434
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,12100,TR12002,4.6874046,-1.0,-1.0
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,12140,TR11901,82.5603816,30.3618813,73.3639296
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,13997,TR12101,369.64552395,122.1770952,341.1492402
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,13998,TR12101,168.98901405,55.7532816,154.5797208
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,13999,TR12101,266.3679669,88.5668019,237.3591108
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15030,TR11703,131.4447276,43.797915,75.3928236
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15040 ,TR11703,89.56736175,22.56255,50.7057072
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15080 ,TR11703,128.8700307,32.2669008,72.67866599999999
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15090 ,TR11703,66.80425725,16.5627342,37.1299464
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15100 ,TR11703,136.8103503,31.8474504,71.6322372
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15110,TR11703,1.0395402,-1.0,0.022596
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,15120 ,TR11703,99.1259274,24.5778624,55.0981206
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,19995,TR12101,196.5669747,61.5811416,178.1356386
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,19999 ,TR12101,127.30392195,47.4815052,112.6110138
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20437,TR20437,71.3480928,35.083688099999996,58.838115
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20438,TR20438,75.12234045,35.2568385,61.1165286
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20439,TR20439,77.50793565,37.0406448,63.3638976
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20540,TR20540,78.63875505,37.1108385,63.774455399999994
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20541,TR20541,53.1515079,24.3020289,42.907378800000004
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20542,TR20542,54.591086250000004,25.076282699999997,44.1270132
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20543,TR20543,32.65014615,14.301999,26.046477
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,20544,TR20544,32.49551085,14.863266,26.2351224
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,21120,TR21303,38.83862835,13.4092746,21.7407306
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,21130,TR21303,77.20177635,23.9476014,38.8267716
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,21140,TR21303,74.16594,24.2178498,39.2647992
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,21150,TR21303,86.9581455,26.632880999999998,43.180332
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,21160,TR21303,96.5457513,9.9639882,60.038893200000004
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,22005,TR12101,11.8116705,4.4414493,10.537743
2022.0,21/22,HAOUZ,Marrakech,NOA,NOA1,24361,TR24361,18.64286655,8.166375,14.87238
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14010,TR12204,122.38499250000001,24.8956494,37.037304
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14020,TR12204,140.69515419,29.1705477,43.3969716
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14040,TR12204,93.42438267,17.1712926,33.9647886
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14050,TR12204,68.55730901999999,12.6924774,25.105659600000003
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14060,TR12204,105.26408283,19.4463303,38.46516
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14081,TR12204,92.04866847,17.0637984,33.7523802
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,14082,TR12204,41.21775192,8.5759656,12.7587678
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,22070,TR21504,48.64180305,16.6651512,28.1115702
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA11,22090,TR21504,48.90428595,16.755187199999998,28.263291600000002
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,12130,TR12130,285.308133,90.444,183.1780128
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,20101,TR20101,67.15166925,30.7565082,54.174546
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,20102,TR20102,50.308098,22.0362378,40.137552
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,20103,TR20103,90.84869565,41.502590999999995,73.3289022
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,20104,TR20104,110.7101997,50.575836599999995,89.3606076
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,20105,TR20105,103.14662265,47.1205806,83.2554654
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,22100,TR22100,0.01132575,-1.0,-1.0
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,22120,TR22120,0.035373749999999995,-1.0,-1.0
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA2,24102,TR24102,18.37861815,9.4979373,8.6646654
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,30090,TR31303,54.81443625,13.292943,27.484220999999998
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,31050,TR31303,54.55674345,13.2343602,27.3629646
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,31060,TR31303,41.566863,10.4758302,21.659667
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,31080,TR31303,32.534052,8.1869268,16.9272708
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,32040,TR31303,24.400016100000002,6.1621098,12.7408866
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,32060,TR31303,19.591734,4.9444194,10.2230622
2022.0,21/22,HAOUZ,Marrakech,ORA,ORA4,32140,TR31202,72.79950165,19.0739064,39.4366494
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,31020,TR31401,31.8619326,14.7304164,11.4584898
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,31030,TR31401,22.1635677,9.764421,8.0104092
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,31040,TR31401,34.3280157,15.8606946,12.3468018
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32010,TR31401,17.4413484,8.1081966,6.2690064
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32020,TR31401,11.24767965,5.2624125,4.040034599999999
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32030,TR31401,19.01644635,8.8920978,6.826245
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32050,TR31401,30.33942585,14.7460752,10.848978599999999
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32100,TR31401,24.0902376,11.0213901,8.6722392
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32110,TR31401,30.4637637,13.8883026,10.9709208
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32120,TR31401,27.0315261,12.5375178,9.717042
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32130,TR31401,29.735547,14.602865699999999,10.622773200000001
2022.0,21/22,HAOUZ,Marrakech,SPA,SPA7,32150,TR31401,41.4440982,19.5321132,14.8720452
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10114 ,TR10000,262.42920165,76.9675269,253.9766349
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10115,TR10000,262.42920165,76.9675269,253.9766349
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10124 ,TR10000,262.42920165,76.9675269,253.9766349
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10125 ,TR10000,262.42920165,76.9675269,253.9766349
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10126 ,TR10000,262.42920165,76.9675269,253.9766349
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10127 ,TR10000,273.94774785,80.345346,265.1241375
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10201 ,TR10000,230.93168144999999,67.8243375,223.804488
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10202,TR10000,181.20804585,53.219974799999996,175.6157622
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10203,TR10000,137.61790365,40.4175117,133.3707369
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10209,TR10000,254.7911184,74.8310766,246.927867
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10211 ,TR10000,254.7911184,74.8310766,246.927867
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10212,TR10000,262.2740289,77.0286735,254.1793989
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,10213,TR10000,262.2740289,77.0286735,254.1793989
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20118,TR20100,250.24365075,62.0097204,226.6385826
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20119 ,TR20100,136.4862003,33.8207976,123.6114507
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20121,TR20200,250.90573995,62.1738441,227.2377249
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20122 ,TR20200,250.24365075,62.0097204,226.6385826
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20123,TR20200,250.24365075,62.0097204,226.6385826
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20132,TR20200,249.5607837,61.840958699999995,226.0201554
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20133 ,TR20200,249.5607837,61.840958699999995,226.0201554
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20204 ,TR20200,143.2314423,35.492333099999996,129.7205529
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20205,TR20200,92.72234925,22.976171100000002,83.9760867
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20206,TR20200,47.0083815,11.6480835,42.5744112
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20207,TR20200,324.1038909,80.3129802,293.5311915
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20208,TR20200,343.39227735,85.0924656,311.0002488
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20216 ,TR20200,343.39227735,85.0924656,311.0002488
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20217 ,TR20200,343.39227735,85.0924656,311.0002488
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,20235,TR30200,336.91458,83.8772739,299.3713002
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30138,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30139 ,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30147 ,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30148,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30149,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30156,TR30100,286.727433,71.2782864,256.3341921
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30234,TR30200,291.430122,72.5532057,258.9552468
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30236 ,TR30200,432.0175026,107.5539702,383.8767345
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30237 ,TR30200,291.430122,72.5532057,258.9552468
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,30251 ,TR30200,410.15190945,102.1101051,364.44733709999997
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40128,TR40300,234.39229455,57.400488599999996,214.98296009999999
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40129,TR40100,308.67497325,75.5914428,283.11435539999997
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40141 ,TR40100,308.67497325,75.5914428,283.11435539999997
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40142,TR40100,308.67497325,75.5914428,283.11435539999997
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40143 ,TR40200,316.9232346,77.611791,290.679663
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40244 ,TR40200,212.0518854,51.929701200000004,194.49267569999998
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40245,TR40200,241.06826025,59.035735800000005,221.1061776
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40246,TR40300,241.06826025,59.035735800000005,221.1061776
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40257,TR40300,241.06826025,59.035735800000005,221.1061776
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40258 ,TR40300,241.06826025,59.035735800000005,221.1061776
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40259,TR40300,241.06826025,59.035735800000005,221.1061776
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,40261 ,TR40300,59.94736395,14.680030200000001,54.9833793
2022.0,21/22,HAOUZ,Ouled Moussa,AF,AF1,50152,TR50000,269.68703865,67.2303228,232.79499779999998
